timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712227227095,4,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1709,text,false,,2629,0,1706,1706,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,3
1712227227667,51,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1922,text,false,,2629,0,2012,2012,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,51
1712227224900,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1534,text,false,,2629,0,1557,1557,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227224630,234,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1098,text,false,,2629,0,1685,1685,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,234
1712227222862,4396,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-277,text,false,,4058,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,4251,0,101
1712227226420,23,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1606,text,false,,2629,0,1594,1594,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,23
1712227227290,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1761,text,false,,2629,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227227288,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1858,text,false,,2629,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227222862,4311,HTTP Request-0,302,Found,Thread Group(10000 ) 1-277,text,true,,933,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4251,0,101
1712227227284,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1711,text,false,,2629,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,0
1712227227286,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1777,text,false,,2629,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1712227227281,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1785,text,false,,2629,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,0
1712227227274,4,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1857,text,false,,2629,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,4
1712227227190,68,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-277,text,false,,3125,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,67
1712227226648,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1578,text,false,,2629,0,1685,1685,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227226128,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1225,text,false,,2629,0,1557,1557,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227222889,4384,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-299,text,false,,4058,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,4209,0,72
1712227224952,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1486,text,false,,2629,0,1557,1557,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1712227224927,3,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1242,text,false,,2629,0,1557,1557,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,3
1712227222889,4280,HTTP Request-0,302,Found,Thread Group(10000 ) 1-299,text,true,,933,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4209,0,72
1712227226126,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1464,text,false,,2629,0,1557,1557,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227227190,83,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-299,text,false,,3125,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,82
1712227226447,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1613,text,false,,2629,0,1597,1597,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227226404,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1601,text,false,,2629,0,1593,1593,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1712227227192,79,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-168,text,false,,3125,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,79
1712227226449,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1619,text,false,,2629,0,1599,1599,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227222905,4366,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-325,text,false,,4058,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,4208,0,58
1712227222905,4264,HTTP Request-0,302,Found,Thread Group(10000 ) 1-325,text,true,,933,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4208,0,58
1712227226327,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1559,text,false,,2629,0,1584,1584,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227227190,81,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-325,text,false,,3125,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,81
1712227227282,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1834,text,false,,2629,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227222836,4357,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-12,text,false,,4058,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,4280,0,125
1712227222836,4331,HTTP Request-0,302,Found,Thread Group(10000 ) 1-12,text,true,,933,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4280,0,125
1712227227190,3,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-12,text,false,,3125,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,3
1712227225031,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1177,text,false,,2629,0,1557,1557,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1712227226167,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1543,text,false,,2629,0,1557,1557,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227222859,4405,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-276,text,false,,4058,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,4254,0,104
1712227224746,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1150,text,false,,2629,0,1685,1685,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227222859,4310,HTTP Request-0,302,Found,Thread Group(10000 ) 1-276,text,true,,933,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4254,0,104
1712227227190,74,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-276,text,false,,3125,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,74
1712227222857,5083,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-163,text,false,,4058,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,5024,0,107
1712227222857,5026,HTTP Request-0,302,Found,Thread Group(10000 ) 1-163,text,true,,933,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,5024,0,107
1712227222859,4412,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-49,text,false,,4058,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,4237,0,101
1712227227883,57,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-163,text,false,,3125,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,57
1712227222859,4313,HTTP Request-0,302,Found,Thread Group(10000 ) 1-49,text,true,,933,154,1881,1881,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4237,0,101
1712227227192,79,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-49,text,false,,3125,0,1881,1881,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,78
1712227226670,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1652,text,false,,2629,0,1685,1685,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1712227226144,3,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-1495,text,false,,2629,0,1557,1557,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,3
1712227227825,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2016,text,false,,2629,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227222859,4913,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-10,text,false,,4058,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,4908,0,104
1712227227823,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2013,text,false,,2629,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227222859,4911,HTTP Request-0,302,Found,Thread Group(10000 ) 1-10,text,true,,933,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4908,0,104
1712227227771,1,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-10,text,false,,3125,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,1
1712227222829,4933,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-86,text,false,,4058,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,4927,0,134
1712227222829,4930,HTTP Request-0,302,Found,Thread Group(10000 ) 1-86,text,true,,933,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4927,0,134
1712227222829,5164,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-246,text,false,,4058,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,5161,0,135
1712227227761,1,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-86,text,false,,3125,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,1
1712227222829,5163,HTTP Request-0,302,Found,Thread Group(10000 ) 1-246,text,true,,933,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,5161,0,135
1712227222890,5100,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-309,text,false,,4058,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,5097,0,74
1712227227992,1,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-246,text,false,,3125,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,1
1712227222890,5099,HTTP Request-0,302,Found,Thread Group(10000 ) 1-309,text,true,,933,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,5097,0,74
1712227222855,5209,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-129,text,false,,4058,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,5205,0,109
1712227222835,5167,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-254,text,false,,4058,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,5163,0,129
1712227227989,1,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-309,text,false,,3125,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,1
1712227222855,5207,HTTP Request-0,302,Found,Thread Group(10000 ) 1-129,text,true,,933,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,5205,0,109
1712227222835,5165,HTTP Request-0,302,Found,Thread Group(10000 ) 1-254,text,true,,933,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,5163,0,129
1712227228001,1,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-254,text,false,,3125,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,1
1712227228063,1,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-129,text,false,,3125,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,1
1712227227823,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2012,text,false,,2629,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227222889,4906,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-294,text,false,,4058,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,4903,0,75
1712227222889,4905,HTTP Request-0,302,Found,Thread Group(10000 ) 1-294,text,true,,933,154,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,4903,0,75
1712227227794,1,HTTP Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-294,text,false,,3125,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/auth/login,0,0,1
1712227228001,3,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2027,text,false,,2629,0,2027,2027,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,3
1712227228113,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2039,text,false,,2629,0,2078,2078,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1712227228113,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2038,text,false,,2629,0,2078,2078,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1712227228117,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2051,text,false,,2629,0,2080,2080,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227228114,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2044,text,false,,2629,0,2078,2078,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1712227228116,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2050,text,false,,2629,0,2078,2078,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,0
1712227228121,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2075,text,false,,2629,0,2081,2081,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227228119,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2033,text,false,,2629,0,2081,2081,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227228130,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2098,text,false,,2629,0,2082,2082,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,0
1712227228129,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2087,text,false,,2629,0,2085,2085,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1712227228127,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2068,text,false,,2629,0,2082,2082,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1712227228120,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2062,text,false,,2629,0,2081,2081,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,0
1712227228115,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group(10000 ) 1-2045,text,false,,2629,0,2078,2078,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
